Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,12,11,1,1053,1052,1217,1153,AA,1690,N502AA,84,61,51,24,1,AUS,DFW,190,11,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1100,1052,1159,1153,AA,1690,N458AA,59,61,32,6,8,AUS,DFW,190,16,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,1052,NA,1153,AA,1690,UNKNOW,NA,61,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1108,1052,1200,1153,AA,1690,N402AA,52,61,33,7,16,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1054,1058,1203,1157,AA,1690,N205AA,69,59,54,6,-4,AUS,DFW,190,7,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1055,1058,1153,1157,AA,1690,N200AA,58,59,40,-4,-3,AUS,DFW,190,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1047,1051,1146,1153,AA,1690,N5CYAA,59,62,42,-7,-4,AUS,DFW,190,7,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1053,1058,1146,1157,AA,1690,N515AA,53,59,34,-11,-5,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1054,1058,1149,1157,AA,1690,N519AA,55,59,37,-8,-4,AUS,DFW,190,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1055,1058,1154,1157,AA,1690,N288AA,59,59,41,-3,-3,AUS,DFW,190,10,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1108,1058,1203,1157,AA,1690,N462AA,55,59,39,6,10,AUS,DFW,190,8,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1221,1058,1325,1157,AA,1690,N287AA,64,59,40,88,83,AUS,DFW,190,17,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1053,1058,1154,1157,AA,1690,N504AA,61,59,42,-3,-5,AUS,DFW,190,12,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1105,1051,1209,1153,AA,1690,N5CSAA,64,62,37,16,14,AUS,DFW,190,10,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1102,1058,1208,1157,AA,1690,N456AA,66,59,38,11,4,AUS,DFW,190,9,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,1100,1058,1213,1157,AA,1690,N545AA,73,59,44,16,2,AUS,DFW,190,10,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1109,1058,1204,1157,AA,1690,N523AA,55,59,38,7,11,AUS,DFW,190,10,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1053,1058,1153,1157,AA,1690,N513AA,60,59,38,-4,-5,AUS,DFW,190,11,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1053,1058,1144,1157,AA,1690,N422AA,51,59,34,-13,-5,AUS,DFW,190,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1059,1058,1149,1157,AA,1690,N441AA,50,59,35,-8,1,AUS,DFW,190,8,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1844,1845,1936,1956,AA,1693,N5CTAA,52,71,35,-20,-1,AUS,DFW,190,8,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1024,1030,1131,1133,AA,1779,N630AA,67,63,43,-2,-6,AUS,DFW,190,8,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1033,1030,1136,1133,AA,1779,N5CSAA,63,63,39,3,3,AUS,DFW,190,9,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1037,1030,1133,1133,AA,1779,N633AA,56,63,40,0,7,AUS,DFW,190,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1036,1030,1132,1133,AA,1779,N5CPAA,56,63,36,-1,6,AUS,DFW,190,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1028,1030,1126,1133,AA,1779,N636AA,58,63,38,-7,-2,AUS,DFW,190,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1031,1030,1139,1133,AA,1779,N5CPAA,68,63,44,6,1,AUS,DFW,190,8,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1024,1030,1128,1133,AA,1779,N5CPAA,64,63,36,-5,-6,AUS,DFW,190,12,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1646,1030,1746,1133,AA,1779,N5CPAA,60,63,37,373,376,AUS,DFW,190,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1032,1030,1132,1133,AA,1779,N641AA,60,63,45,-1,2,AUS,DFW,190,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1031,1030,1135,1133,AA,1779,N5CUAA,64,63,36,2,1,AUS,DFW,190,10,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,1052,1030,1216,1133,AA,1779,N5CNAA,84,63,49,43,22,AUS,DFW,190,7,28,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1219,1030,1322,1133,AA,1779,N5DBAA,63,63,40,109,109,AUS,DFW,190,12,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1026,1030,1126,1133,AA,1779,N617AA,60,63,41,-7,-4,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1026,1030,1133,1133,AA,1779,N617AA,67,63,39,0,-4,AUS,DFW,190,11,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1048,1030,1141,1133,AA,1779,N5CTAA,53,63,36,8,18,AUS,DFW,190,7,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1022,1030,1132,1133,AA,1779,N642AA,70,63,47,-1,-8,AUS,DFW,190,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,725,724,838,829,AA,1917,N416AA,73,65,48,9,1,AUS,DFW,190,12,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,746,724,852,829,AA,1917,N216AA,66,65,42,23,22,AUS,DFW,190,11,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,727,724,823,829,AA,1917,N424AA,56,65,38,-6,3,AUS,DFW,190,8,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,NA,724,NA,829,AA,1917,UNKNOW,NA,65,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,723,724,823,829,AA,1917,N521AA,60,65,41,-6,-1,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,721,724,824,829,AA,1917,N552AA,63,65,38,-5,-3,AUS,DFW,190,11,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,729,724,825,829,AA,1917,N554AA,56,65,36,-4,5,AUS,DFW,190,13,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,724,724,830,829,AA,1917,N242AA,66,65,36,1,0,AUS,DFW,190,13,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,720,724,827,829,AA,1917,N477AA,67,65,41,-2,-4,AUS,DFW,190,12,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,729,724,826,829,AA,1917,N590AA,57,65,32,-3,5,AUS,DFW,190,13,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,718,724,843,829,AA,1917,N446AA,85,65,36,14,-6,AUS,DFW,190,36,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,724,NA,829,AA,1917,UNKNOW,NA,65,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,729,724,825,829,AA,1917,N478AA,56,65,35,-4,5,AUS,DFW,190,11,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,736,724,838,829,AA,1917,N522AA,62,65,42,9,12,AUS,DFW,190,10,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,732,724,834,829,AA,1917,N466AA,62,65,37,5,8,AUS,DFW,190,13,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,722,724,830,829,AA,1917,N448AA,68,65,37,1,-2,AUS,DFW,190,12,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,722,724,822,829,AA,1917,N274AA,60,65,42,-7,-2,AUS,DFW,190,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1349,1348,1452,1447,AA,1940,N5CSAA,63,59,43,5,1,AUS,DFW,190,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1349,1348,1454,1447,AA,1940,N618AA,65,59,40,7,1,AUS,DFW,190,7,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1354,1348,1452,1448,AA,1940,N535AA,58,60,40,4,6,AUS,DFW,190,10,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1344,1348,1451,1447,AA,1940,N612AA,67,59,39,4,-4,AUS,DFW,190,12,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1343,1348,1440,1447,AA,1940,N639AA,57,59,37,-7,-5,AUS,DFW,190,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1347,1348,1456,1447,AA,1940,N5CVAA,69,59,41,9,-1,AUS,DFW,190,13,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1351,1348,1455,1447,AA,1940,N612AA,64,59,37,8,3,AUS,DFW,190,13,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1348,1348,1455,1447,AA,1940,N5CSAA,67,59,44,8,0,AUS,DFW,190,12,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1348,1348,1447,1447,AA,1940,N5CRAA,59,59,39,0,0,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1352,1348,1446,1448,AA,1940,N428AA,54,60,34,-2,4,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1351,1348,1457,1447,AA,1940,N637AA,66,59,39,10,3,AUS,DFW,190,11,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,1351,1348,1455,1447,AA,1940,N612AA,64,59,34,8,3,AUS,DFW,190,12,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1346,1348,1449,1447,AA,1940,N617AA,63,59,39,2,-2,AUS,DFW,190,12,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1342,1348,1445,1447,AA,1940,N5DCAA,63,59,38,-2,-6,AUS,DFW,190,9,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1350,1348,1457,1447,AA,1940,N5CWAA,67,59,37,10,2,AUS,DFW,190,12,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1341,1348,1442,1447,AA,1940,N637AA,61,59,37,-5,-7,AUS,DFW,190,13,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1347,1348,1545,1448,AA,1940,N464AA,118,60,36,57,-1,AUS,DFW,190,68,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1714,1714,1822,1818,AA,1975,N557AA,68,64,45,4,0,AUS,DFW,190,13,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1716,1714,1822,1818,AA,1975,N410AA,66,64,44,4,2,AUS,DFW,190,14,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1714,1714,1821,1818,AA,1975,N452AA,67,64,43,3,0,AUS,DFW,190,8,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1714,1714,1809,1818,AA,1975,N417AA,55,64,40,-9,0,AUS,DFW,190,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1716,1714,1817,1818,AA,1975,N562AA,61,64,41,-1,2,AUS,DFW,190,12,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1719,1714,1826,1818,AA,1975,N549AA,67,64,37,8,5,AUS,DFW,190,16,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1714,1714,1813,1818,AA,1975,N420AA,59,64,39,-5,0,AUS,DFW,190,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1714,1714,1819,1818,AA,1975,N581AA,65,64,40,1,0,AUS,DFW,190,16,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1712,1714,1824,1818,AA,1975,N478AA,72,64,41,6,-2,AUS,DFW,190,18,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1712,1714,1809,1818,AA,1975,N571AA,57,64,36,-9,-2,AUS,DFW,190,13,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,NA,1714,NA,1818,AA,1975,UNKNOW,NA,64,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1714,NA,1818,AA,1975,UNKNOW,NA,64,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1714,1714,1819,1818,AA,1975,N551AA,65,64,41,1,0,AUS,DFW,190,15,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1709,1714,1815,1818,AA,1975,N258AA,66,64,38,-3,-5,AUS,DFW,190,21,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1712,1714,1816,1818,AA,1975,N296AA,64,64,37,-2,-2,AUS,DFW,190,15,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1715,1714,1815,1818,AA,1975,N411AA,60,64,40,-3,1,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1953,1714,2116,1818,AA,1975,N430AA,83,64,37,178,159,AUS,DFW,190,37,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,2047,2052,2153,2147,AA,1976,N483AA,66,55,38,6,-5,AUS,DFW,190,10,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,2049,2052,2144,2147,AA,1976,N449AA,55,55,38,-3,-3,AUS,DFW,190,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,2049,2052,2144,2147,AA,1976,N298AA,55,55,37,-3,-3,AUS,DFW,190,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,2048,2052,2142,2147,AA,1976,N236AA,54,55,38,-5,-4,AUS,DFW,190,8,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,2048,2052,2145,2147,AA,1976,N573AA,57,55,38,-2,-4,AUS,DFW,190,10,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,2047,2052,2143,2147,AA,1976,N523AA,56,55,38,-4,-5,AUS,DFW,190,8,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,2101,2052,2157,2147,AA,1976,N253AA,56,55,37,10,9,AUS,DFW,190,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,2054,2052,2145,2147,AA,1976,N276AA,51,55,34,-2,2,AUS,DFW,190,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,2046,2052,2139,2147,AA,1976,N540AA,53,55,38,-8,-6,AUS,DFW,190,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,2046,2052,2137,2147,AA,1976,N585AA,51,55,36,-10,-6,AUS,DFW,190,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,2047,2052,2143,2147,AA,1976,N539AA,56,55,36,-4,-5,AUS,DFW,190,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,NA,2052,NA,2147,AA,1976,UNKNOW,NA,55,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,2058,2052,2158,2147,AA,1976,N407AA,60,55,34,11,6,AUS,DFW,190,18,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,2052,2052,2152,2147,AA,1976,N200AA,60,55,36,5,0,AUS,DFW,190,13,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,2125,2045,2226,2145,AA,1976,N535AA,61,60,39,41,40,AUS,DFW,190,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,2058,2045,2157,2145,AA,1976,N436AA,59,60,40,12,13,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,2054,2045,2147,2145,AA,1976,N205AA,53,60,39,2,9,AUS,DFW,190,8,6,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,2045,2045,2148,2145,AA,1976,N443AA,63,60,36,3,0,AUS,DFW,190,12,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,2040,2045,2143,2145,AA,1976,N283AA,63,60,43,-2,-5,AUS,DFW,190,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,2131,2045,2236,2145,AA,1976,N510AA,65,60,41,51,46,AUS,DFW,190,8,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,2045,2045,2150,2145,AA,1976,N558AA,65,60,34,5,0,AUS,DFW,190,6,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,2047,2045,2148,2145,AA,1976,N511AA,61,60,39,3,2,AUS,DFW,190,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,2045,2045,2146,2145,AA,1976,N298AA,61,60,34,1,0,AUS,DFW,190,12,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,2040,2045,2137,2145,AA,1976,N529AA,57,60,36,-8,-5,AUS,DFW,190,13,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,NA,2045,NA,2145,AA,1976,UNKNOW,NA,60,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,2045,NA,2145,AA,1976,UNKNOW,NA,60,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,2223,2045,2323,2145,AA,1976,N415AA,60,60,40,98,98,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,2057,2045,2150,2145,AA,1976,N504AA,53,60,40,5,12,AUS,DFW,190,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,2047,2045,2146,2145,AA,1976,N479AA,59,60,38,1,2,AUS,DFW,190,13,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,2043,2045,2134,2145,AA,1976,N498AA,51,60,38,-11,-2,AUS,DFW,190,6,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,2045,NA,2145,AA,1976,UNKNOW,NA,60,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1234,1232,1333,1334,AA,1978,N446AA,59,62,36,-1,2,AUS,DFW,190,12,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1229,1232,1331,1334,AA,1978,N534AA,62,62,41,-3,-3,AUS,DFW,190,9,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1252,1232,1354,1334,AA,1978,N446AA,62,62,39,20,20,AUS,DFW,190,9,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1233,1232,1333,1334,AA,1978,N233AA,60,62,44,-1,1,AUS,DFW,190,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1234,1232,1351,1334,AA,1978,N509AA,77,62,40,17,2,AUS,DFW,190,21,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1231,1232,1326,1334,AA,1978,N456AA,55,62,40,-8,-1,AUS,DFW,190,8,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1232,1232,1336,1334,AA,1978,N485AA,64,62,43,2,0,AUS,DFW,190,9,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1236,1232,1336,1334,AA,1978,N287AA,60,62,38,2,4,AUS,DFW,190,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1228,1232,1331,1334,AA,1978,N518AA,63,62,44,-3,-4,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1229,1232,1321,1334,AA,1978,N533AA,52,62,39,-13,-3,AUS,DFW,190,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1252,1232,1349,1334,AA,1978,N506AA,57,62,44,15,20,AUS,DFW,190,7,6,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1301,1232,1348,1334,AA,1978,N473AA,47,62,32,14,29,AUS,DFW,190,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,1232,NA,1334,AA,1978,UNKNOW,NA,62,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1239,1232,1336,1334,AA,1978,N552AA,57,62,36,2,7,AUS,DFW,190,13,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1234,1236,1336,1337,AA,1978,N278AA,62,61,44,-1,-2,AUS,DFW,190,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1236,1236,1336,1337,AA,1978,N513AA,60,61,39,-1,0,AUS,DFW,190,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1231,1236,1329,1337,AA,1978,N286AA,58,61,40,-8,-5,AUS,DFW,190,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1237,1236,1331,1337,AA,1978,N550AA,54,61,39,-6,1,AUS,DFW,190,8,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1235,1236,1330,1337,AA,1978,N562AA,55,61,37,-7,-1,AUS,DFW,190,10,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1235,1236,1333,1337,AA,1978,N596AA,58,61,37,-4,-1,AUS,DFW,190,13,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1233,1236,1328,1337,AA,1978,N298AA,55,61,37,-9,-3,AUS,DFW,190,12,6,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1245,1236,1340,1337,AA,1978,N511AA,55,61,39,3,9,AUS,DFW,190,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1244,1236,1339,1337,AA,1978,N466AA,55,61,41,2,8,AUS,DFW,190,7,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1250,1236,1342,1337,AA,1978,N274AA,52,61,35,5,14,AUS,DFW,190,8,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1305,1236,1409,1337,AA,1978,N494AA,64,61,33,32,29,AUS,DFW,190,12,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1236,NA,1337,AA,1978,UNKNOW,NA,61,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1248,1236,1342,1337,AA,1978,N249AA,54,61,35,5,12,AUS,DFW,190,12,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1240,1236,1338,1337,AA,1978,N262AA,58,61,36,1,4,AUS,DFW,190,8,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1233,1236,1323,1337,AA,1978,N548AA,50,61,36,-14,-3,AUS,DFW,190,7,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1254,1236,1349,1337,AA,1978,N423AA,55,61,35,12,18,AUS,DFW,190,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1239,1236,1357,1337,AA,1978,N572AA,78,61,44,20,3,AUS,DFW,190,25,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1342,1347,1443,1447,AA,2048,N625AA,61,60,34,-4,-5,AUS,DFW,190,12,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1343,1347,1447,1447,AA,2048,N637AA,64,60,43,0,-4,AUS,DFW,190,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1345,1347,1443,1447,AA,2048,N618AA,58,60,40,-4,-2,AUS,DFW,190,10,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1346,1347,1448,1447,AA,2048,N5CUAA,62,60,40,1,-1,AUS,DFW,190,12,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1346,1347,1452,1447,AA,2048,N631AA,66,60,42,5,-1,AUS,DFW,190,9,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1349,1347,1454,1447,AA,2048,N634AA,65,60,40,7,2,AUS,DFW,190,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1346,1347,1447,1447,AA,2048,N638AA,61,60,37,0,-1,AUS,DFW,190,14,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1346,1347,1449,1447,AA,2048,N638AA,63,60,42,2,-1,AUS,DFW,190,9,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,NA,1347,NA,1447,AA,2048,UNKNOW,NA,60,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,NA,1347,NA,1447,AA,2048,UNKNOW,NA,60,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1540,1347,1647,1447,AA,2048,N629AA,67,60,34,120,113,AUS,DFW,190,13,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1347,1347,1449,1447,AA,2048,N623AA,62,60,34,2,0,AUS,DFW,190,9,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,611,615,713,712,AA,2405,N460AA,62,57,40,1,-4,AUS,DFW,190,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,616,615,707,712,AA,2405,N596AA,51,57,38,-5,1,AUS,DFW,190,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,619,615,711,712,AA,2405,N428AA,52,57,36,-1,4,AUS,DFW,190,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,615,615,705,712,AA,2405,N533AA,50,57,35,-7,0,AUS,DFW,190,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,615,615,711,712,AA,2405,N214AA,56,57,38,-1,0,AUS,DFW,190,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,615,615,722,712,AA,2405,N452AA,67,57,41,10,0,AUS,DFW,190,14,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,615,615,726,712,AA,2405,N249AA,71,57,36,14,0,AUS,DFW,190,20,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,621,615,716,712,AA,2405,N223AA,55,57,36,4,6,AUS,DFW,190,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,604,615,707,712,AA,2405,N293AA,63,57,38,-5,-11,AUS,DFW,190,7,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,615,615,713,712,AA,2405,N276AA,58,57,37,1,0,AUS,DFW,190,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,611,615,708,712,AA,2405,N509AA,57,57,32,-4,-4,AUS,DFW,190,12,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,615,NA,712,AA,2405,UNKNOW,NA,57,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,NA,615,NA,712,AA,2405,UNKNOW,NA,57,NA,NA,NA,AUS,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
